task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,edit_used,edit_parse_ok,edit_parse_reason,diff_export_ok,diff_export_reason,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-11039,0,Qwen/Qwen2.5-Coder-7B-Instruct,36f65c6f05c2ab1e3d726d363604ea5bc6308f730aa25c7c9fe40ba6bc80a0b7,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,2.182070732116699,0.9488697052001953,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,8,5,2,2026-03-10T16:15:06.893391,42
django__django-11049,0,Qwen/Qwen2.5-Coder-7B-Instruct,07a2a5993d857ae63da2e22d96b4c4f356bd77fcd3d372c1e8e49b5ac23f6165,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.729135274887085,0.9380207061767578,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,4,1,1,2026-03-10T16:15:10.050116,42
django__django-11099,0,Qwen/Qwen2.5-Coder-7B-Instruct,f5b99562de014ce20827aee89e5528a00a02e8affeb1a141015efea7a7ec2a83,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.4133403301239014,0.9568595886230469,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,2,4,1,2026-03-10T16:15:12.739678,42
django__django-11133,0,Qwen/Qwen2.5-Coder-7B-Instruct,35a73f880459029f656df5590a037e2d6bb39aa337ac8af97aef2fa11628ebb4,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.8645174503326416,0.9393901824951172,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,7,2,1,2026-03-10T16:15:15.139935,42
django__django-11179,0,Qwen/Qwen2.5-Coder-7B-Instruct,968e6d6a39031377726995878085a63edaf81a73f7ddd5fc8ee76fe03c91f2c4,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,0.7351698875427246,0.9830324649810791,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,1,2,1,2026-03-10T16:15:17.970658,42
django__django-11283,0,Qwen/Qwen2.5-Coder-7B-Instruct,9b5b2b4db3235421040f7f03148d8844cb6b0e8077918c68aad0e230e497f4c4,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.887929916381836,0.04380512237548828,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:19.731710,42
django__django-11422,0,Qwen/Qwen2.5-Coder-7B-Instruct,1fea7dd4836c21e8bf0c6d43a8f55e1ad89ad26a028189bca8a466e9f3c10b5d,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,2.0557589530944824,0.052355289459228516,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:21.664032,42
django__django-11564,0,Qwen/Qwen2.5-Coder-7B-Instruct,5a38a7d81481005c25da2b70bf543ac445ec62c5de671dd0116b44357f86cfe3,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.7171108722686768,1.0230863094329834,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py",True,True,ok,True,ok,,,,,,6,1,1,2026-03-10T16:15:23.772698,42
django__django-11583,0,Qwen/Qwen2.5-Coder-7B-Instruct,b3b52e5adab2655d4bdefd4302027cd43ba62bce872415f2f10d8074feace85c,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.492682933807373,0.9901502132415771,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,5,0,1,2026-03-10T16:15:26.573749,42
django__django-11620,0,Qwen/Qwen2.5-Coder-7B-Instruct,47b37678c134ce3c89b8141699953c4dcbfbabf91c2d4b53ca12c1eaa8a10243,rollback_exp1_docker_v3,False,EDIT_PARSE,GEN_FAIL,invalid_edit_script,-1,1.565251111984253,0.040386199951171875,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,False,invalid_edit_script,False,empty_generated_diff:EDIT_PARSE:invalid_edit_script,,,,,,0,0,0,2026-03-10T16:15:29.103708,42
django__django-11630,0,Qwen/Qwen2.5-Coder-7B-Instruct,bb64b4bcd28ae044278f3b117b6d76558cc8749028756c1b430cb978d87d73a0,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,0.6985592842102051,0.9628500938415527,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,1,1,1,2026-03-10T16:15:30.709709,42
django__django-11742,0,Qwen/Qwen2.5-Coder-7B-Instruct,e010e253ab859a28dac6599d87141f8b56b4a0e31a59a069a4755e775f83e1d1,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.1285746097564697,0.0574798583984375,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:32.393137,42
django__django-11797,0,Qwen/Qwen2.5-Coder-7B-Instruct,f13abd95866fb30e79a986507c3ffd429d98bac1467a8e811f6f798232298298,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,2.9668242931365967,0.9830465316772461,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,10,2,1,2026-03-10T16:15:33.579643,42
django__django-11815,0,Qwen/Qwen2.5-Coder-7B-Instruct,bcbb574654e1da7500fc40c1f41856f03f3b47b57b0ad6e3ea6cc2d6a232a7ec,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,0.926865816116333,0.9500930309295654,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,1,2,1,2026-03-10T16:15:37.559741,42
django__django-11848,0,Qwen/Qwen2.5-Coder-7B-Instruct,c1c20a5b301e50140da7f40f6bd3e44d99b12cc87949b93f2d9793cc9cb28b39,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.127058744430542,0.9455604553222656,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,3,4,1,2026-03-10T16:15:39.463170,42
django__django-11905,0,Qwen/Qwen2.5-Coder-7B-Instruct,1727a229644e34af03954dce91e39bb9e56d253f9b06f45481d944e8b455adcc,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,0.970473051071167,0.9729092121124268,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,4,3,1,2026-03-10T16:15:41.558264,42
django__django-11910,0,Qwen/Qwen2.5-Coder-7B-Instruct,eff2bdc904ab5b1165b8563afecfdda46c123950ddc560ce60c2ea6423982065,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,0.9144899845123291,0.031080007553100586,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:43.533632,42
django__django-11964,0,Qwen/Qwen2.5-Coder-7B-Instruct,fd6c1e34f9ad4917dc360ed2cba3420025aed2e9335cd51841a3e40f333f9a64,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.7172653675079346,0.03595924377441406,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:44.479865,42
django__django-11999,0,Qwen/Qwen2.5-Coder-7B-Instruct,2bc03e251bb5eb30cf5e3c20ccbb26f2fe397fb9ec2e2c90c2c6f9b8af67c384,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,0.9057662487030029,0.9634974002838135,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,2,4,1,2026-03-10T16:15:46.233534,42
django__django-12113,0,Qwen/Qwen2.5-Coder-7B-Instruct,4696228dc3f09e318debbb578b71096537e4af59c50e66ce833417f0127216bd,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.5983593463897705,0.9715578556060791,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,12,7,1,2026-03-10T16:15:48.131084,42
django__django-12125,0,Qwen/Qwen2.5-Coder-7B-Instruct,f0b849a95dd3a364068864578f490f062ae6ec43b1f5cc7d1edfc9834fabd468,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.1901733875274658,0.029900074005126953,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:50.736685,42
django__django-12184,0,Qwen/Qwen2.5-Coder-7B-Instruct,d6a1e849a4e441c9eb7bce39015c60847933af101f90ff9068d1e8ea48e294a9,rollback_exp1_docker_v3,False,INSTALL,INSTALL_FAIL,editable_install_failed,1,1.2237112522125244,1.0107369422912598,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,True,ok,,,,,,2,1,1,2026-03-10T16:15:51.957175,42
django__django-12284,0,Qwen/Qwen2.5-Coder-7B-Instruct,70658c23a5749123bacce0a3e481f7d3d2d9b1786295e0e8dc79bea6527459fb,rollback_exp1_docker_v3,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.001110553741455,0.053081512451171875,True,20,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-03-10T16:15:54.238484,42
