task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-12286,0,Qwen/Qwen2.5-Coder-7B-Instruct,1389701604b526901933b83fb2aa28bafeccc24d31c2360b94fb7ee4354372a7,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.365838050842285,0.5065102577209473,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 24,2,2,2,2026-02-17T09:57:27.851290,42
django__django-12308,0,Qwen/Qwen2.5-Coder-7B-Instruct,7fb17b8859349c66b62fe15a4bbca4ea4d43562aee6b7fcb73d451b708afd617,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.254624605178833,0.5525290966033936,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,8,0,1,2026-02-17T09:57:35.062680,42
django__django-12453,0,Qwen/Qwen2.5-Coder-7B-Instruct,dee2d42b99843dbc282bc24dc384ab64c2c2d5e5703bcd890c440e3a1a7352fd,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.530047655105591,0.5378732681274414,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,4,4,1,2026-02-17T09:57:42.033258,42
django__django-12470,0,Qwen/Qwen2.5-Coder-7B-Instruct,eb6e4eb0024875006150c96024d1ea24c103b1e8ef2a7be9f17473456777f745,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6388115882873535,0.5418670177459717,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 16,2,2,1,2026-02-17T09:57:47.676993,42
django__django-12497,0,Qwen/Qwen2.5-Coder-7B-Instruct,41503ed40290630d73059b6ca6a77bdafdbe3abeb854c3aba414c44f8a4d8166,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.2218356132507324,0.6229565143585205,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,1,1,2026-02-17T09:57:51.423278,42
django__django-12589,0,Qwen/Qwen2.5-Coder-7B-Instruct,b673ac16d880c57ecf63b70ee06818086eca490a0f9bbf8cfd4ff294303b2a70,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.891449213027954,0.48934388160705566,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,0,1,2026-02-17T09:57:56.403644,42
django__django-12700,0,Qwen/Qwen2.5-Coder-7B-Instruct,c6cac01882d03c678caf4492491bb83ab3bde2ee13dff5058816dfb6bdb6c7d8,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.5507891178131104,0.5128078460693359,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,14,0,1,2026-02-17T09:58:00.606235,42
django__django-12708,0,Qwen/Qwen2.5-Coder-7B-Instruct,96d3caf05412ebebea4363c8d129afd836c65135cac1b930cea3c1121530cfdf,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.8265364170074463,0.6169590950012207,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T09:58:07.476209,42
django__django-12747,0,Qwen/Qwen2.5-Coder-7B-Instruct,0d49b300bd22b6da7ff43c81c5de82b832ddab20bb129cd45b7bc5a173fe09bd,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.5939607620239258,0.4908475875854492,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T09:58:11.665288,42
django__django-12856,0,Qwen/Qwen2.5-Coder-7B-Instruct,718db93b9ce35c3b1aced62d70654597f8fa57d79dc37139e8854ef870f2a816,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,4.32244610786438,0.5325348377227783,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 33,10,1,1,2026-02-17T09:58:15.280645,42
django__django-12908,0,Qwen/Qwen2.5-Coder-7B-Instruct,2864def1c5c63d007bbdf37e653555dfa962ab756d7aa4d23b9ae5c821110994,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_hunk_failed,1,2.8802361488342285,0.526893138885498,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 28,3,0,1,2026-02-17T09:58:24.404456,42
django__django-12915,0,Qwen/Qwen2.5-Coder-7B-Instruct,b756bfd454e58629f510f5894215262612242789899c100d178ce3433cb771b8,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6535334587097168,0.5154900550842285,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,5,0,1,2026-02-17T09:58:31.347948,42
django__django-12983,0,Qwen/Qwen2.5-Coder-7B-Instruct,78ca97187344946d3632f8de6def7584dd10d6e89d60fcd9070e1671de66eb03,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.985480308532715,0.5418422222137451,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,2,0,1,2026-02-17T09:58:35.102047,42
django__django-13028,0,Qwen/Qwen2.5-Coder-7B-Instruct,5730688a3439ae8ae8f807f3e8d55017a6357e0fee27040c65a13afe84851f22,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.86614990234375,0.5090210437774658,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T09:58:41.254720,42
django__django-13033,0,Qwen/Qwen2.5-Coder-7B-Instruct,aa1e4661ff7885e9973ede8b0535cb7e5d43a35efc3dd3e103f68e477ed3e8b1,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5670199394226074,1.5670199394226074,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T09:58:45.423991,42
django__django-13158,0,Qwen/Qwen2.5-Coder-7B-Instruct,067773206f404be3b46e4e79e5cff04ccc2070ec2cc121d3382fb7eb98f38048,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.1140735149383545,0.5098769664764404,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,2,2,2,2026-02-17T09:58:51.245000,42
django__django-13220,0,Qwen/Qwen2.5-Coder-7B-Instruct,09d2e4ea7fcf7bf82a223c43859795ceeaa04459a7916ba0db8a7a133c8779fd,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.0499210357666016,0.5752367973327637,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,7,0,1,2026-02-17T09:58:57.918687,42
django__django-13230,0,Qwen/Qwen2.5-Coder-7B-Instruct,03a0c608206cf285a4a33e869bec042bbd7610c5d4592aae28929a5a01a313f3,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.1610796451568604,0.4965388774871826,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,2,0,1,2026-02-17T09:59:02.526256,42
django__django-13265,0,Qwen/Qwen2.5-Coder-7B-Instruct,9ac7501dfa880ffc6b51ba0b52cd1eef1eee89c0ab38310e63702ed9b7f69cf0,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_path_missing,1,3.0656814575195312,0.5089097023010254,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_path_missing:error: yourapp/migrations/0002_auto_20230401_1234.py: No such file or directory,6,5,2,2026-02-17T09:59:07.279641,42
django__django-13315,0,Qwen/Qwen2.5-Coder-7B-Instruct,7acf4f781d66d8345ce74b8943dc5b70be74174a75c2e5c09d0db15835e40dd0,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.291804313659668,0.5489480495452881,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,1,1,1,2026-02-17T09:59:15.643311,42
django__django-13321,0,Qwen/Qwen2.5-Coder-7B-Instruct,4709d8cc1ee92af35df784074ea157c675594c37c416b8e244431c9e5ebfad8a,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.9192514419555664,0.5346603393554688,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,5,1,1,2026-02-17T09:59:21.230973,42
django__django-13401,0,Qwen/Qwen2.5-Coder-7B-Instruct,6dc7d0b16882453ee8d24aa56504cd0911611bd28db88de5afc95dd91ae53716,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.54071044921875,0.5064640045166016,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 25,3,0,1,2026-02-17T09:59:25.462272,42
django__django-13447,0,Qwen/Qwen2.5-Coder-7B-Instruct,e0fd9d24e67133d03403ee7d311cd30154b9863ee464e18f6296f3c87b70134d,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.908658504486084,0.5632996559143066,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 43,19,0,2,2026-02-17T09:59:30.985910,42
django__django-13448,0,Qwen/Qwen2.5-Coder-7B-Instruct,92bf4ddaffc67ca28bdba2a212fc3a9b13890e66e83947b12c2ad2fb6563796c,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,3.3646891117095947,0.5771417617797852,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 33,3,2,2,2026-02-17T09:59:39.302000,42
django__django-13551,0,Qwen/Qwen2.5-Coder-7B-Instruct,fc09ab2532656166865d5ab57a9eb1bdf531c133e36965c390d1ff9095f6c49d,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.820420265197754,0.5501289367675781,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,2,1,1,2026-02-17T09:59:46.542769,42
django__django-13590,0,Qwen/Qwen2.5-Coder-7B-Instruct,fa0be1efc6b56bcde5990faebb27411489ff762152433349d9234bf7425e77ec,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.464829921722412,0.48894524574279785,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,1,1,1,2026-02-17T09:59:50.663666,42
django__django-13658,0,Qwen/Qwen2.5-Coder-7B-Instruct,2528e5ccf387c1c4fa275848c214adb499660191ec6d3b21ba97695f16a9011a,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,2.668020486831665,0.559525728225708,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 22,2,2,1,2026-02-17T09:59:53.997462,42
django__django-13660,0,Qwen/Qwen2.5-Coder-7B-Instruct,5cdc6413824b8a2e8b3ee6179ab219a6e3f5d8597d06da07a4242627a07592f5,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.6637678146362305,1.0461442470550537,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T09:59:59.819080,42
django__django-13710,0,Qwen/Qwen2.5-Coder-7B-Instruct,16a1b18465be237520afc5c3173a110610df320221441b123ab30e0dd1814c38,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.922898530960083,0.5793683528900146,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,0,1,2026-02-17T10:00:04.122387,42
django__django-13757,0,Qwen/Qwen2.5-Coder-7B-Instruct,4c170b96a3b37b9b54b2ba58f5c9a9bd12a4ec7cf0f8091d7d01ad7b4f7a2729,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.199127435684204,0.5864822864532471,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,1,1,1,2026-02-17T10:00:08.468708,42
django__django-13768,0,Qwen/Qwen2.5-Coder-7B-Instruct,41600b743e993c8fea8ad3984a00e920db8f8249e408a3251f65a2b1394b9083,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.8317430019378662,0.5389671325683594,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,2,0,1,2026-02-17T10:00:11.306121,42
django__django-13925,0,Qwen/Qwen2.5-Coder-7B-Instruct,52b3d69b52a350c5e76f6c9f64b29917b4d09fdf4137f9481a9ed607a661e2b0,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.0847022533416748,0.5118262767791748,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,1,0,1,2026-02-17T10:00:15.438136,42
django__django-13933,0,Qwen/Qwen2.5-Coder-7B-Instruct,282aa826a64985b49d6ec6e18d6e5fbe479c7302cedb22bb71003db4a9c20cac,B-v2-step2-2,False,PATCH,PATCH_FAIL,git_apply_corrupt_patch,128,1.545154333114624,0.5075027942657471,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,1,1,1,2026-02-17T10:00:18.045942,42
