task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,edit_used,edit_parse_ok,edit_parse_reason,diff_export_ok,diff_export_reason,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
django__django-11039,0,microsoft/Phi-3.5-mini-instruct,36f65c6f05c2ab1e3d726d363604ea5bc6308f730aa25c7c9fe40ba6bc80a0b7,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.0715663433074951,1.5933990478515625,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,2,1,2026-02-27T11:00:59.511100,42
django__django-11049,0,microsoft/Phi-3.5-mini-instruct,07a2a5993d857ae63da2e22d96b4c4f356bd77fcd3d372c1e8e49b5ac23f6165,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.603447437286377,1.4469718933105469,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,6,1,2026-02-27T11:01:02.200817,42
django__django-11099,0,microsoft/Phi-3.5-mini-instruct,f5b99562de014ce20827aee89e5528a00a02e8affeb1a141015efea7a7ec2a83,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.0739009380340576,0.5277085304260254,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-27T11:01:05.274909,42
django__django-11133,0,microsoft/Phi-3.5-mini-instruct,35a73f880459029f656df5590a037e2d6bb39aa337ac8af97aef2fa11628ebb4,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.1042473316192627,0.5052416324615479,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:06.876933,42
django__django-11179,0,microsoft/Phi-3.5-mini-instruct,968e6d6a39031377726995878085a63edaf81a73f7ddd5fc8ee76fe03c91f2c4,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.6043574810028076,1.6115930080413818,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,2,1,2026-02-27T11:01:08.486854,42
django__django-11283,0,microsoft/Phi-3.5-mini-instruct,9b5b2b4db3235421040f7f03148d8844cb6b0e8077918c68aad0e230e497f4c4,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,2.690877676010132,1.488325834274292,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,True,ok,,,,,,12,2,1,2026-02-27T11:01:10.743339,42
django__django-11422,0,microsoft/Phi-3.5-mini-instruct,1fea7dd4836c21e8bf0c6d43a8f55e1ad89ad26a028189bca8a466e9f3c10b5d,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.3131358623504639,0.6460866928100586,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:14.954799,42
django__django-11564,0,microsoft/Phi-3.5-mini-instruct,5a38a7d81481005c25da2b70bf543ac445ec62c5de671dd0116b44357f86cfe3,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.69305419921875,0.6433634757995605,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
django/utils/log.py
tests/apps/tests.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:16.914409,42
django__django-11583,0,microsoft/Phi-3.5-mini-instruct,b3b52e5adab2655d4bdefd4302027cd43ba62bce872415f2f10d8074feace85c,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.6108951568603516,1.5432987213134766,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,8,2,2,2026-02-27T11:01:19.251254,42
django__django-11620,0,microsoft/Phi-3.5-mini-instruct,47b37678c134ce3c89b8141699953c4dcbfbabf91c2d4b53ca12c1eaa8a10243,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.2302560806274414,1.6241357326507568,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,4,4,1,2026-02-27T11:01:22.450784,42
django__django-11630,0,microsoft/Phi-3.5-mini-instruct,bb64b4bcd28ae044278f3b117b6d76558cc8749028756c1b430cb978d87d73a0,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_path_missing,-1,1.1514933109283447,0.5622484683990479,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_path_missing,,,,,,0,0,0,2026-02-27T11:01:25.335703,42
django__django-11742,0,microsoft/Phi-3.5-mini-instruct,e010e253ab859a28dac6599d87141f8b56b4a0e31a59a069a4755e775f83e1d1,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.6907131671905518,1.4988889694213867,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-27T11:01:27.067026,42
django__django-11797,0,microsoft/Phi-3.5-mini-instruct,f13abd95866fb30e79a986507c3ffd429d98bac1467a8e811f6f798232298298,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.0293605327606201,0.5463721752166748,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:29.298525,42
django__django-11815,0,microsoft/Phi-3.5-mini-instruct,bcbb574654e1da7500fc40c1f41856f03f3b47b57b0ad6e3ea6cc2d6a232a7ec,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,0.6029767990112305,0.4967935085296631,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:30.902702,42
django__django-11848,0,microsoft/Phi-3.5-mini-instruct,c1c20a5b301e50140da7f40f6bd3e44d99b12cc87949b93f2d9793cc9cb28b39,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.3159153461456299,1.463552713394165,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,6,1,2026-02-27T11:01:32.002854,42
django__django-11905,0,microsoft/Phi-3.5-mini-instruct,1727a229644e34af03954dce91e39bb9e56d253f9b06f45481d944e8b455adcc,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.6538426876068115,1.5574870109558105,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,2,1,2026-02-27T11:01:34.803194,42
django__django-11910,0,microsoft/Phi-3.5-mini-instruct,eff2bdc904ab5b1165b8563afecfdda46c123950ddc560ce60c2ea6423982065,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.565131425857544,0.6769564151763916,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:37.045921,42
django__django-11964,0,microsoft/Phi-3.5-mini-instruct,fd6c1e34f9ad4917dc360ed2cba3420025aed2e9335cd51841a3e40f333f9a64,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.8111655712127686,1.628068447113037,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-27T11:01:39.288401,42
django__django-11999,0,microsoft/Phi-3.5-mini-instruct,2bc03e251bb5eb30cf5e3c20ccbb26f2fe397fb9ec2e2c90c2c6f9b8af67c384,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.6854920387268066,1.4287159442901611,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,2,1,2026-02-27T11:01:41.754642,42
django__django-12113,0,microsoft/Phi-3.5-mini-instruct,4696228dc3f09e318debbb578b71096537e4af59c50e66ce833417f0127216bd,step2-5,False,EDIT_APPLY,APPLY_FAIL,edit_apply_range_oob,-1,1.2560362815856934,0.5066485404968262,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,False,empty_generated_diff:EDIT_APPLY:edit_apply_range_oob,,,,,,0,0,0,2026-02-27T11:01:43.896334,42
django__django-12125,0,microsoft/Phi-3.5-mini-instruct,f0b849a95dd3a364068864578f490f062ae6ec43b1f5cc7d1edfc9834fabd468,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.7243146896362305,1.4903578758239746,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-27T11:01:45.659423,42
django__django-12184,0,microsoft/Phi-3.5-mini-instruct,d6a1e849a4e441c9eb7bce39015c60847933af101f90ff9068d1e8ea48e294a9,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.071246862411499,1.5014843940734863,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,2,4,1,2026-02-27T11:01:47.895920,42
django__django-12284,0,microsoft/Phi-3.5-mini-instruct,70658c23a5749123bacce0a3e481f7d3d2d9b1786295e0e8dc79bea6527459fb,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,0.7928645610809326,1.580613374710083,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,1,3,1,2026-02-27T11:01:50.514943,42
django__django-12286,0,microsoft/Phi-3.5-mini-instruct,1389701604b526901933b83fb2aa28bafeccc24d31c2360b94fb7ee4354372a7,step2-5,False,EXEC,EXEC_FAIL,docker_image_not_found,125,1.9762318134307861,1.5476031303405762,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
tests/urls.py
tests/runtests.py
django/__init__.py
django/__main__.py
django/db/utils.py
tests/apps/apps.py
tests/asgi/urls.py
tests/i18n/urls.py
tests/str/tests.py
tests/wsgi/urls.py
tests/wsgi/wsgi.py
django/core/asgi.py
django/core/wsgi.py
django/shortcuts.py
django/test/html.py
django/urls/base.py
django/urls/conf.py
django/utils/_os.py
... (+60 more)",True,True,ok,True,ok,,,,,,11,2,1,2026-02-27T11:01:52.925685,42
